"date","train","way","station","hour","composition","p1q0","p2q0","p3q0","p0q1","p0q2","p0q3"
2019-03-29,"30",0,"BC","07:00:00",2,0.02,0.161,0.043,0.155,0.214,0.235
2019-04-01,"30",0,"BC","07:00:00",2,0.025,0.155,0.056,0.147,0.197,0.219
2019-04-02,"30",0,"BC","07:00:00",2,0.048,0.05,0.04455278,0.187,0.242,0.269
2019-04-03,"30",0,"BC","07:00:00",2,0.038,0.143,0.054,0.172,0.228,0.255
2019-04-05,"30",0,"BC","07:00:00",2,0.018,0.144,0.041,0.159,0.212,0.238
2019-04-08,"30",0,"BC","07:00:00",2,0.015,0.149,0.042,0.158,0.217,0.24
2019-04-09,"30",0,"BC","07:00:00",2,0.023,0.161,0.055,0.145,0.194,0.222
2019-04-11,"30",0,"BC","07:00:00",2,0.023,0.153,0.047,0.177,0.222,0.256
2019-04-12,"30",0,"BC","07:00:00",2,0.02,0.1434,0.043,0.169,0.219,0.256
2019-04-15,"30",0,"BC","07:00:00",2,0.015,0.175,0.046,0.137,0.19,0.215
2019-04-18,"30",0,"BC","07:00:00",2,0.022,0.067,0.04525278,0.208,0.29,0.328
2019-04-19,"30",0,"BC","07:00:00",2,0.026,0.133,0.039,0.12,0.168,0.183
2019-05-06,"30",0,"BC","07:00:00",2,0.023,0.149,0.037,0.151,0.203,0.234
2019-05-07,"30",0,"BC","07:00:00",2,0.024,0.131,0.046,0.161,0.208,0.242
2019-05-09,"30",0,"BC","07:00:00",2,0.02,0.157,0.045,0.126,0.168,0.189
2019-05-14,"30",0,"BC","07:00:00",2,0.024,0.159,0.05,0.158,0.208,0.237
2019-05-15,"30",0,"BC","07:00:00",2,0.022,0.145,0.041,0.147,0.194,0.219
2019-05-16,"30",0,"BC","07:00:00",2,0.018,0.1684,0.044,0.155,0.203,0.225
2019-05-20,"30",0,"BC","07:00:00",2,0.029,0.156,0.05,0.145,0.196,0.218
2019-03-21,"30",0,"BC","06:00:00",2,0.0192,0.162,0.045,0.172,0.233,0.271
2019-01-08,"30",0,"BF","07:00:00",2,0.092,0.1134,0.131,0.181,0.159,0.146
2019-01-09,"30",0,"BF","07:00:00",2,0.075,0.129,0.12575,0.177,0.16,0.151
2019-01-11,"30",0,"BF","07:00:00",2,0.11,0.125,0.135,0.154,0.138,0.125
2019-01-14,"30",0,"BF","07:00:00",2,0.134,0.133,0.1185,0.174,0.156,0.143
2019-01-15,"30",0,"BF","07:00:00",2,0.078,0.1208,0.126,0.17,0.148,0.134
2019-01-16,"30",0,"BF","07:00:00",2,0.075,0.134,0.109,0.165,0.145,0.132
2019-01-17,"30",0,"BF","07:00:00",2,0.105248,0.124,0.131,0.157,0.135,0.118
2019-01-18,"30",0,"BF","07:00:00",2,0.07,0.125,0.1126667,0.183,0.164,0.156
2019-01-21,"30",0,"BF","07:00:00",2,0.085,0.146,0.154,0.194,0.173,0.162
2019-01-22,"30",0,"BF","07:00:00",2,0.191,0.133,0.115,0.193,0.172,0.162
2019-01-25,"30",0,"BF","07:00:00",2,0.074,0.126,0.11,0.163,0.144,0.131
2019-01-28,"30",0,"BF","07:00:00",2,0.084,0.134,0.11725,0.166,0.149,0.139
2019-01-29,"30",0,"BF","07:00:00",2,0.093,0.125,0.116,0.201,0.172,0.16
2019-01-31,"30",0,"BF","07:00:00",2,0.0762,0.124,0.11325,0.23,0.191,0.165
2019-02-01,"30",0,"BF","07:00:00",2,0.0732,0.126,0.123,0.181,0.157,0.144
2019-02-04,"30",0,"BF","07:00:00",2,0.081,0.13,0.118,0.186,0.16,0.145
2019-02-06,"30",0,"BF","07:00:00",2,0.074,0.101,0.129,0.177,0.15,0.138
2019-02-07,"30",0,"BF","07:00:00",2,0.093,0.1178,0.11645,0.174,0.153,0.139
2019-02-11,"30",0,"BF","07:00:00",2,0.078,0.119,0.15,0.183,0.157,0.143
2019-02-12,"30",0,"BF","07:00:00",2,0.086,0.107,0.144,0.19,0.163,0.149
2019-02-13,"30",0,"BF","07:00:00",2,0.082,0.085,0.117,0.18,0.154,0.141
2019-02-14,"30",0,"BF","07:00:00",2,0.085,0.115,0.14,0.16,0.14,0.125
2019-02-15,"30",0,"BF","07:00:00",2,0.095,0.095,0.12005,0.175,0.148,0.132
2019-02-18,"30",0,"BF","07:00:00",2,0.085,0.134,0.138,0.176,0.146,0.135
2019-02-22,"30",0,"BF","07:00:00",2,0.049,0.096,0.136,0.144,0.129,0.121
2019-03-12,"30",0,"BF","07:00:00",2,0.09,0.126,0.135,0.177,0.152,0.143
2019-03-13,"30",0,"BF","07:00:00",2,0.08044,0.11984,0.1115625,0.177,0.155,0.143
2019-03-14,"30",0,"BF","07:00:00",2,0.09,0.117,0.132,0.149,0.137,0.127
2019-03-18,"30",0,"BF","07:00:00",2,0.241,0.122,0.1150625,0.171,0.148,0.131
2019-03-19,"30",0,"BF","07:00:00",2,0.078,0.112,0.145,0.166,0.146,0.136
2019-03-20,"30",0,"BF","07:00:00",2,0.074,0.097,0.126,0.168,0.153,0.143
2019-03-26,"30",0,"BF","07:00:00",2,0.073,0.117,0.11295,0.175,0.15,0.139
2019-03-27,"30",0,"BF","07:00:00",2,0.085,0.1282,0.106,0.148,0.13,0.117
2019-03-28,"30",0,"BF","07:00:00",2,0.074,0.128,0.12,0.138,0.122,0.113
2019-03-29,"30",0,"BF","07:00:00",2,0.067,0.114,0.125,0.155,0.138,0.125
2019-04-01,"30",0,"BF","07:00:00",2,0.069,0.119,0.122,0.147,0.128,0.119
2019-04-02,"30",0,"BF","07:00:00",2,0.0762,0.12,0.11325,0.187,0.162,0.148
2019-04-03,"30",0,"BF","07:00:00",2,0.073,0.12,0.11295,0.172,0.15,0.138
2019-04-05,"30",0,"BF","07:00:00",2,0.078,0.107,0.114,0.159,0.139,0.127
2019-04-08,"30",0,"BF","07:00:00",2,0.105248,0.101,0.128,0.158,0.139,0.127
2019-04-09,"30",0,"BF","07:00:00",2,0.091,0.114,0.124,0.145,0.118,0.1476
2019-04-11,"30",0,"BF","07:00:00",2,0.094,0.106,0.137,0.177,0.156,0.146
2019-04-12,"30",0,"BF","07:00:00",2,0.072,0.1246,0.11295,0.169,0.149,0.129
2019-04-15,"30",0,"BF","07:00:00",2,0.078,0.1322,0.1245625,0.137,0.124,0.111
2019-04-18,"30",0,"BF","07:00:00",2,0.075,0.113,0.1155125,0.208,0.178,0.161
2019-04-19,"30",0,"BF","07:00:00",2,0.08224,0.102,0.1,0.12,0.106,0.101
2019-05-06,"30",0,"BF","07:00:00",2,0.074,0.114,0.1227525,0.151,0.126,0.117
2019-05-07,"30",0,"BF","07:00:00",2,0.075,0.093,0.111,0.161,0.139,0.125
2019-05-09,"30",0,"BF","07:00:00",2,0.085,0.108,0.118,0.126,0.112,0.1
2019-05-14,"30",0,"BF","07:00:00",2,0.118,0.128,0.1267525,0.158,0.138,0.123
2019-05-15,"30",0,"BF","07:00:00",2,0.084,0.113,0.1227525,0.147,0.129,0.118
2019-05-16,"30",0,"BF","07:00:00",2,0.105248,0.126,0.1227525,0.155,0.138,0.128
2019-05-20,"30",0,"BF","07:00:00",2,0.089,0.109,0.129,0.145,0.125,0.114
2019-03-21,"30",0,"BF","06:00:00",2,0.07964,0.114,0.11295,0.172,0.151,0.139
2019-01-08,"30",0,"BG","06:00:00",2,0.01975,0.02152,0.053,NA,NA,NA
2019-01-09,"30",0,"BG","06:00:00",2,0.022,0.015,0.052,NA,NA,NA
2019-01-11,"30",0,"BG","06:00:00",2,0.02,0.04,0.04833333,NA,NA,NA
2019-01-14,"30",0,"BG","06:00:00",2,0.021,0.054,0.04833333,NA,NA,NA
2019-01-15,"30",0,"BG","06:00:00",2,0.0225,0.02,0.049,NA,NA,NA
2019-01-16,"30",0,"BG","06:00:00",2,0.031,0.011,0.0566,NA,NA,NA
2019-01-17,"30",0,"BG","06:00:00",2,0.025,0.012,0.053,NA,NA,NA
2019-01-18,"30",0,"BG","06:00:00",2,0.02,0.023,0.04833333,NA,NA,NA
2019-01-21,"30",0,"BG","06:00:00",2,0.022,0.02012,0.076,NA,NA,NA
2019-01-22,"30",0,"BG","06:00:00",2,0.022,0.019,0.04833333,NA,NA,NA
2019-01-25,"30",0,"BG","06:00:00",2,0.029,0.018,0.05,NA,NA,NA
2019-01-28,"30",0,"BG","06:00:00",2,0.028,0.019,0.04833333,NA,NA,NA
2019-01-29,"30",0,"BG","06:00:00",2,0.032,0.024,0.048,NA,NA,NA
2019-01-31,"30",0,"BG","06:00:00",2,0.0235,0.049,0.04833333,NA,NA,NA
2019-02-01,"30",0,"BG","06:00:00",2,0.027,0.023,0.045,NA,NA,NA
2019-02-04,"30",0,"BG","06:00:00",2,0.021,0.02,0.047,NA,NA,NA
2019-02-06,"30",0,"BG","06:00:00",2,0.011,0.024,0.053,NA,NA,NA
2019-02-07,"30",0,"BG","06:00:00",2,0.021,0.029,0.05108889,NA,NA,NA
2019-02-11,"30",0,"BG","06:00:00",2,0.015,0.024,0.069,NA,NA,NA
2019-02-12,"30",0,"BG","06:00:00",2,0.018,0.021,0.061,NA,NA,NA
2019-02-13,"30",0,"BG","06:00:00",2,0.022,0.0246,0.037,NA,NA,NA
2019-02-14,"30",0,"BG","06:00:00",2,0.02,0.023,0.055,NA,NA,NA
2019-02-15,"30",0,"BG","06:00:00",2,0.036,0.042,0.05172,NA,NA,NA
2019-02-18,"30",0,"BG","06:00:00",2,0.021,0.02372,0.053,NA,NA,NA
2019-02-22,"30",0,"BG","06:00:00",2,0.017,0.018,0.052,NA,NA,NA
2019-03-12,"30",0,"BG","06:00:00",2,0.012,0.024224,0.05,NA,NA,NA
2019-03-13,"30",0,"BG","06:00:00",2,0.0223,0.028,0.05264444,NA,NA,NA
2019-03-14,"30",0,"BG","06:00:00",2,0.017,0.024,0.054,NA,NA,NA
2019-03-18,"30",0,"BG","06:00:00",2,0.068,0.0256448,0.0566,NA,NA,NA
2019-03-19,"30",0,"BG","06:00:00",2,0.013,0.034,0.064,NA,NA,NA
2019-03-20,"30",0,"BG","06:00:00",2,0.019,0.021,0.052,NA,NA,NA
2019-03-26,"30",0,"BG","06:00:00",2,0.02,0.028,0.05124667,NA,NA,NA
2019-03-27,"30",0,"BG","06:00:00",2,0.0191,0.023,0.041,NA,NA,NA
2019-03-28,"30",0,"BG","06:00:00",2,0.028,0.029224,0.046,NA,NA,NA
2019-03-29,"30",0,"BG","06:00:00",2,0.02,0.018,0.052,NA,NA,NA
2019-04-01,"30",0,"BG","06:00:00",2,0.024,0.022,0.047,NA,NA,NA
2019-04-02,"30",0,"BG","06:00:00",2,0.023,0.052,0.0504,NA,NA,NA
2019-04-03,"30",0,"BG","06:00:00",2,0.0223,0.021,0.04969667,NA,NA,NA
2019-04-05,"30",0,"BG","06:00:00",2,0.02,0.019,0.047,NA,NA,NA
2019-04-08,"30",0,"BG","06:00:00",2,0.017,0.017,0.044,NA,NA,NA
2019-04-09,"30",0,"BG","06:00:00",2,0.024,0.026,0.052,NA,NA,NA
2019-04-11,"30",0,"BG","06:00:00",2,0.02,0.02,0.058,NA,NA,NA
2019-04-12,"30",0,"BG","06:00:00",2,0.0223,0.02,0.04969667,NA,NA,NA
2019-04-15,"30",0,"BG","06:00:00",2,0.0223,0.015,0.04969667,NA,NA,NA
2019-04-18,"30",0,"BG","06:00:00",2,0.009,0.044,0.0499,NA,NA,NA
2019-04-19,"30",0,"BG","06:00:00",2,0.024,0.015,0.04,NA,NA,NA
2019-05-06,"30",0,"BG","06:00:00",2,0.023,0.015,0.04973733,NA,NA,NA
2019-05-07,"30",0,"BG","06:00:00",2,0.018,0.021,0.039,NA,NA,NA
2019-05-09,"30",0,"BG","06:00:00",2,0.015,0.022,0.047,NA,NA,NA
2019-05-14,"30",0,"BG","06:00:00",2,0.025,0.023,0.053,NA,NA,NA
2019-05-15,"30",0,"BG","06:00:00",2,0.021,0.019,0.04973733,NA,NA,NA
2019-05-16,"30",0,"BG","06:00:00",2,0.0227,0.021,0.061,NA,NA,NA
2019-05-20,"30",0,"BG","06:00:00",2,0.018,0.03,0.055,NA,NA,NA
2019-03-21,"30",0,"BG","06:00:00",2,0.028,0.022,0.04973733,NA,NA,NA
2019-01-08,"30",0,"BH","07:00:00",2,0.105,0.1292,0.144,0.181,0.159,0.248
2019-01-09,"30",0,"BH","07:00:00",2,0.08252,0.142,0.13175,0.177,0.16,0.227
2019-01-11,"30",0,"BH","07:00:00",2,0.124,0.1436,0.1385,0.154,0.138,0.206
2019-01-14,"30",0,"BH","07:00:00",2,0.146,0.144,0.13175,0.174,0.156,0.239
2019-01-15,"30",0,"BH","07:00:00",2,0.087,0.1318,0.139,0.17,0.148,0.234
2019-01-16,"30",0,"BH","07:00:00",2,0.086,0.15,0.1225,0.165,0.145,0.229
2019-01-17,"30",0,"BH","07:00:00",2,0.0954,0.136,0.143,0.157,0.135,0.224
2019-01-18,"30",0,"BH","07:00:00",2,0.084,0.14,0.1316667,0.183,0.164,0.245
2019-01-21,"30",0,"BH","07:00:00",2,0.096,0.163,0.162,0.194,0.173,0.252
2019-01-22,"30",0,"BH","07:00:00",2,0.211,0.153,0.12825,0.193,0.172,0.254
2019-01-25,"30",0,"BH","07:00:00",2,0.088,0.145,0.118,0.163,0.144,0.205
2019-01-28,"30",0,"BH","07:00:00",2,0.092,0.151,0.1244167,0.166,0.149,0.223
2019-01-29,"30",0,"BH","07:00:00",2,0.102,0.145,0.127,0.201,0.172,0.261
2019-01-31,"30",0,"BH","07:00:00",2,0.0842,0.134,0.13175,0.23,0.191,0.315
2019-02-01,"30",0,"BH","07:00:00",2,0.0858,0.148,0.135,0.181,0.157,0.235
2019-02-04,"30",0,"BH","07:00:00",2,0.089,0.151,0.132,0.186,0.16,0.252
2019-02-06,"30",0,"BH","07:00:00",2,0.081,0.12,0.139,0.177,0.15,0.226
2019-02-07,"30",0,"BH","07:00:00",2,0.105,0.1332,0.131,0.174,0.153,0.236
2019-02-11,"30",0,"BH","07:00:00",2,0.089,0.136,0.161,0.183,0.157,0.236
2019-02-12,"30",0,"BH","07:00:00",2,0.098,0.123,0.156,0.19,0.163,0.247
2019-02-13,"30",0,"BH","07:00:00",2,0.089,0.1,0.127,0.18,0.154,0.242
2019-02-14,"30",0,"BH","07:00:00",2,0.092,0.13,0.152,0.16,0.14,0.218
2019-02-15,"30",0,"BH","07:00:00",2,0.108,0.105,0.1274,0.175,0.148,0.247
2019-02-18,"30",0,"BH","07:00:00",2,0.093,0.155,0.148,0.176,0.146,0.226
2019-02-22,"30",0,"BH","07:00:00",2,0.057,0.106,0.15,0.144,0.129,0.191
2019-03-12,"30",0,"BH","07:00:00",2,0.101,0.146,0.148,0.177,0.152,0.236
2019-03-13,"30",0,"BH","07:00:00",2,0.08044,0.1344,0.1274,0.177,0.155,0.24
2019-03-14,"30",0,"BH","07:00:00",2,0.099,0.136,0.146,0.149,0.137,0.19
2019-03-18,"30",0,"BH","07:00:00",2,0.272,0.1332,0.1281875,0.171,0.148,0.23
2019-03-19,"30",0,"BH","07:00:00",2,0.086,0.126,0.159,0.166,0.146,0.214
2019-03-20,"30",0,"BH","07:00:00",2,0.081,0.108,0.138,0.168,0.153,0.218
2019-03-26,"30",0,"BH","07:00:00",2,0.08,0.136,0.1274,0.175,0.15,0.239
2019-03-27,"30",0,"BH","07:00:00",2,0.093,0.13684,0.117,0.148,0.13,0.206
2019-03-28,"30",0,"BH","07:00:00",2,0.084,0.149,0.132,0.138,0.122,0.186
2019-03-29,"30",0,"BH","07:00:00",2,0.076,0.127,0.14,0.155,0.138,0.214
2019-04-01,"30",0,"BH","07:00:00",2,0.076,0.132,0.136,0.147,0.128,0.197
2019-04-02,"30",0,"BH","07:00:00",2,0.08284,0.136,0.1274,0.187,0.162,0.242
2019-04-03,"30",0,"BH","07:00:00",2,0.082,0.1408,0.12625,0.172,0.15,0.228
2019-04-05,"30",0,"BH","07:00:00",2,0.086,0.119,0.127,0.159,0.139,0.212
2019-04-08,"30",0,"BH","07:00:00",2,0.11772,0.118,0.142,0.158,0.139,0.217
2019-04-09,"30",0,"BH","07:00:00",2,0.1,0.131,0.134,0.145,0.194,0.2044
2019-04-11,"30",0,"BH","07:00:00",2,0.101,0.12,0.158,0.177,0.156,0.222
2019-04-12,"30",0,"BH","07:00:00",2,0.08,0.14,0.12625,0.169,0.149,0.219
2019-04-15,"30",0,"BH","07:00:00",2,0.085,0.1478,0.13725,0.137,0.124,0.19
2019-04-18,"30",0,"BH","07:00:00",2,0.083,0.125,0.1285,0.208,0.178,0.29
2019-04-19,"30",0,"BH","07:00:00",2,0.0966,0.112,0.113,0.12,0.106,0.168
2019-05-06,"30",0,"BH","07:00:00",2,0.081,0.124,0.1355,0.151,0.126,0.203
2019-05-07,"30",0,"BH","07:00:00",2,0.088,0.106,0.123,0.161,0.139,0.208
2019-05-09,"30",0,"BH","07:00:00",2,0.092,0.124,0.132,0.126,0.112,0.168
2019-05-14,"30",0,"BH","07:00:00",2,0.132,0.139,0.1323875,0.158,0.138,0.208
2019-05-15,"30",0,"BH","07:00:00",2,0.091,0.123,0.1355,0.147,0.129,0.194
2019-05-16,"30",0,"BH","07:00:00",2,0.1162,0.135,0.1355,0.155,0.138,0.203
2019-05-20,"30",0,"BH","07:00:00",2,0.097,0.123,0.143,0.145,0.125,0.196
2019-03-21,"30",0,"BH","06:00:00",2,0.08812,0.129,0.1267,0.172,0.151,0.233
2019-01-08,"31",0,"AB","07:00:00",2,0.09585,0.158,0.181,0.212,0.183,0.13
2019-01-09,"31",0,"AB","07:00:00",2,0.1024667,0.149,0.177,0.21,0.187,0.126
2019-01-10,"31",0,"AB","07:00:00",2,0.1065,0.1382,0.145,0.207,0.177,0.123
2019-01-11,"31",0,"AB","07:00:00",2,0.131,0.154,0.1493333,0.216,0.183,0.118
2019-01-14,"31",0,"AB","07:00:00",2,0.083,0.13,0.174,0.214,0.188,0.13
2019-01-15,"31",0,"AB","07:00:00",2,0.09208,0.137,0.17,0.248,0.216,0.14
2019-01-16,"31",0,"AB","07:00:00",2,0.092,0.1715,0.165,0.187,0.16,0.098
2019-01-17,"31",0,"AB","07:00:00",2,0.084,0.154,0.157,0.224,0.193,0.123
2019-01-18,"31",0,"AB","07:00:00",2,0.076,0.16,0.183,0.215,0.185,0.118
2019-01-21,"31",0,"AB","07:00:00",2,0.091,0.151,0.194,0.215,0.182,0.118
2019-01-22,"31",0,"AB","07:00:00",2,0.086,0.145,0.193,0.222,0.193,0.126
2019-01-23,"31",0,"AB","07:00:00",2,0.08188,0.14386,0.15656,0.292,0.249,0.142
2019-01-24,"31",0,"AB","07:00:00",2,0.085,0.127,0.15134,0.218,0.177,0.121
2019-01-25,"31",0,"AB","07:00:00",2,0.068,0.1478,0.163,0.183,0.153,0.104
2019-01-28,"31",0,"AB","07:00:00",2,0.091,0.156,0.166,0.238,0.21,0.133
2019-01-29,"31",0,"AB","07:00:00",2,0.085,0.15,0.201,0.195,0.167,0.106
2019-01-31,"31",0,"AB","07:00:00",2,0.143,0.23,0.151512,0.22,0.191,0.127
2019-02-04,"31",0,"AB","07:00:00",2,0.089,0.145,0.186,0.22,0.194,0.124
2019-02-05,"31",0,"AB","07:00:00",2,0.081,0.138,0.15134,0.221,0.196,0.125
2019-02-06,"31",0,"AB","07:00:00",2,0.065,0.156772,0.177,0.226,0.2,0.125
2019-02-08,"31",0,"AB","07:00:00",2,0.069,0.1893333,0.160104,0.203,0.175,0.114
2019-02-15,"31",0,"AB","07:00:00",2,0.142,0.175,0.1578,0.197,0.172,0.111
2019-02-18,"31",0,"AB","07:00:00",2,0.087,0.145,0.176,0.201,0.177,0.115
2019-02-19,"31",0,"AB","07:00:00",2,0.07868,0.163,0.15296,0.256,0.22,0.147
2019-02-20,"31",0,"AB","07:00:00",2,0.10119,0.1478,0.160118,0.193,0.162,0.097
2019-02-21,"31",0,"AB","07:00:00",2,0.143,0.13596,0.144592,0.214,0.188,0.119
2019-03-11,"31",0,"AB","07:00:00",2,0.072,0.161,0.1489808,0.21,0.185,0.126
2019-03-13,"31",0,"AB","07:00:00",2,0.079952,0.1372,0.177,0.209,0.179,0.105
2019-03-14,"31",0,"AB","07:00:00",2,0.074,0.133972,0.149,0.214,0.198,0.14
2019-03-15,"31",0,"AB","07:00:00",2,0.082,0.145,0.1506544,0.21,0.184,0.123
2019-03-18,"31",0,"AB","07:00:00",2,0.176,0.1357544,0.171,0.197,0.174,0.111
2019-03-19,"31",0,"AB","07:00:00",2,0.072,0.132,0.166,0.224,0.2,0.137
2019-03-20,"31",0,"AB","07:00:00",2,0.067,0.148,0.168,0.193,0.168,0.11
2019-03-22,"31",0,"AB","07:00:00",2,0.066,0.153,0.1580128,0.197,0.168,0.112
2019-03-25,"31",0,"AB","07:00:00",2,0.076,0.155,0.1509744,0.225,0.193,0.126
2019-03-26,"31",0,"AB","07:00:00",2,0.078,0.155,0.175,0.226,0.197,0.137
2019-03-27,"31",0,"AB","07:00:00",2,0.09594,0.141,0.148,0.208,0.177,0.124
2019-03-28,"31",0,"AB","07:00:00",2,0.086,0.151,0.138,0.227,0.2,0.136
2019-03-29,"31",0,"AB","07:00:00",2,0.078,0.127,0.155,0.202,0.176,0.117
2019-04-01,"31",0,"AB","07:00:00",2,0.076,0.122,0.147,0.184,0.16,0.11
2019-04-02,"31",0,"AB","07:00:00",2,0.13,0.187,0.154,0.206,0.183,0.114
2019-04-04,"31",0,"AB","07:00:00",2,0.085,0.152,0.1598,0.182,0.16,0.105
2019-04-05,"31",0,"AB","07:00:00",2,0.068,0.11,0.159,0.199,0.17,0.115
2019-04-08,"31",0,"AB","07:00:00",2,0.074,0.158,0.1509744,0.223,0.194,0.127
2019-04-09,"31",0,"AB","07:00:00",2,0.079,0.129,0.145,0.22,0.192,0.131
2019-04-10,"31",0,"AB","07:00:00",2,0.074,0.126,0.158464,0.203,0.177,0.115
2019-04-11,"31",0,"AB","07:00:00",2,0.066,0.124,0.177,0.22,0.192,0.125
2019-04-12,"31",0,"AB","07:00:00",2,0.0914,0.116,0.169,0.179,0.155,0.1
2019-04-15,"31",0,"AB","07:00:00",2,0.08048,0.139,0.137,0.223,0.193,0.121
2019-04-18,"31",0,"AB","07:00:00",2,0.081096,0.208,0.1545,0.2,0.178,0.124
2019-04-19,"31",0,"AB","07:00:00",2,0.07,0.103,0.12,0.159,0.142,0.091
2019-05-06,"31",0,"AB","07:00:00",2,0.08,0.12,0.151,0.196,0.171,0.111
2019-05-07,"31",0,"AB","07:00:00",2,0.063,0.134,0.161,0.198,0.172,0.126
2019-05-09,"31",0,"AB","07:00:00",2,0.073,0.132,0.126,0.171,0.149,0.102
2019-05-13,"31",0,"AB","07:00:00",2,0.084,0.116,0.157804,0.195,0.167,0.11
2019-05-14,"31",0,"AB","07:00:00",2,0.082,0.151,0.158,0.216,0.19,0.126
2019-05-15,"31",0,"AB","07:00:00",2,0.075,0.136,0.147,0.203,0.174,0.118
2019-05-20,"31",0,"AB","07:00:00",2,0.077,0.1352,0.145,0.203,0.185,0.135
2019-03-21,"31",0,"AB","07:00:00",2,0.074,0.153,0.172,0.221,0.19,0.134
2019-01-08,"31",0,"AI","07:00:00",2,0.47536,0.304,0.358,0.338,0.492,0.047
2019-01-09,"31",0,"AI","07:00:00",2,0.468,0.335,0.306,0.349,0.476,0.044
2019-01-10,"31",0,"AI","07:00:00",2,0.511,0.252,0.3483333,0.358,0.473,0.04
2019-01-11,"31",0,"AI","07:00:00",2,0.572,0.291,0.298,0.361,0.467,0.046
2019-01-14,"31",0,"AI","07:00:00",2,0.526312,0.297,0.284,0.388,0.511,0.041
2019-01-15,"31",0,"AI","07:00:00",2,0.481312,0.309,0.328,0.389,0.508,0.044
2019-01-16,"31",0,"AI","07:00:00",2,0.51,0.251,0.3663333,0.309,0.428,0.039
2019-01-17,"31",0,"AI","07:00:00",2,0.526312,0.271,0.293,0.386,0.516,0.048
2019-01-18,"31",0,"AI","07:00:00",2,0.462,0.268,0.381,0.335,0.448,0.042
2019-01-21,"31",0,"AI","07:00:00",2,0.491,0.261,0.329,0.387,0.485,0.044
2019-01-22,"31",0,"AI","07:00:00",2,0.465,0.343,0.306,0.356,0.475,0.034
2019-01-23,"31",0,"AI","07:00:00",2,0.311,0.281,0.32475,0.456,0.637,0.043
2019-01-24,"31",0,"AI","07:00:00",2,0.577,0.324,0.292,0.362,0.478,0.045
2019-01-25,"31",0,"AI","07:00:00",2,0.245,0.2976,0.3236667,0.33,0.411,0.044
2019-01-28,"31",0,"AI","07:00:00",2,0.511,0.255,0.3,0.451,0.532,0.042
2019-01-29,"31",0,"AI","07:00:00",2,0.47536,0.281,0.342,0.355,0.465,0.043
2019-01-31,"31",0,"AI","07:00:00",2,0.542,0.261,0.306,0.368,0.502,0.047
2019-02-04,"31",0,"AI","07:00:00",2,0.668,0.328,0.418,0.514,0.541,0.036
2019-02-05,"31",0,"AI","07:00:00",2,0.65,0.264,0.381,0.425,0.522,0.046
2019-02-06,"31",0,"AI","07:00:00",2,0.444,0.259,0.3431389,0.354,0.473,0.043
2019-02-08,"31",0,"AI","07:00:00",2,0.541,0.22,0.3334167,0.339,0.458,0.038
2019-02-15,"31",0,"AI","07:00:00",2,0.506,0.245,0.332,0.312,0.416,0.042
2019-02-18,"31",0,"AI","07:00:00",2,0.436,0.361,0.346,0.39,0.464,0.041
2019-02-19,"31",0,"AI","07:00:00",2,0.501,0.31,0.311,0.392,0.54,0.044
2019-02-20,"31",0,"AI","07:00:00",2,0.5548,0.282,0.3312,0.334,0.456,0.032
2019-02-21,"31",0,"AI","07:00:00",2,0.4908,0.32,0.317,0.345,0.465,0.039
2019-03-11,"31",0,"AI","07:00:00",2,0.539,0.272,0.337,0.351,0.48,0.044
2019-03-13,"31",0,"AI","07:00:00",2,0.5014,0.2704,0.2946,0.354,0.47,0.029
2019-03-14,"31",0,"AI","07:00:00",2,0.49,0.266,0.3421667,0.358,0.459,0.061
2019-03-15,"31",0,"AI","07:00:00",2,0.493,0.248,0.291,0.338,0.429,0.044
2019-03-18,"31",0,"AI","07:00:00",2,0.511,0.309,0.3421667,0.354,0.448,0.043
2019-03-19,"31",0,"AI","07:00:00",2,0.484552,0.305,0.289,0.398,0.478,0.055
2019-03-20,"31",0,"AI","07:00:00",2,0.5662,0.26,0.3438,0.32,0.428,0.027
2019-03-22,"31",0,"AI","07:00:00",2,0.41,0.2804,0.323,0.315,0.419,0.045
2019-03-25,"31",0,"AI","07:00:00",2,0.499,0.306,0.317,0.388,0.511,0.047
2019-03-26,"31",0,"AI","07:00:00",2,0.465,0.319,0.302,0.382,0.489,0.053
2019-03-27,"31",0,"AI","07:00:00",2,0.501,0.273,0.29,0.323,0.436,0.052
2019-03-28,"31",0,"AI","07:00:00",2,0.501,0.312,0.309,0.423,0.492,0.06
2019-03-29,"31",0,"AI","07:00:00",2,0.461,0.286,0.302,0.339,0.461,0.049
2019-04-01,"31",0,"AI","07:00:00",2,0.414,0.27,0.262,0.319,0.413,0.041
2019-04-02,"31",0,"AI","07:00:00",2,0.5,0.251,0.294,0.321,0.424,0.042
2019-04-04,"31",0,"AI","07:00:00",2,0.487,0.268,0.284,0.328,0.424,0.028
2019-04-05,"31",0,"AI","07:00:00",2,0.563,0.268,0.238,0.312,0.417,0.04
2019-04-08,"31",0,"AI","07:00:00",2,0.435,0.28732,0.3188542,0.38,0.478,0.034
2019-04-09,"31",0,"AI","07:00:00",2,0.627,0.341,0.2699375,0.35,0.491,0.05
2019-04-10,"31",0,"AI","07:00:00",2,0.469,0.279,0.307,0.329,0.411,0.042
2019-04-11,"31",0,"AI","07:00:00",2,0.464,0.262,0.32,0.353,0.48,0.053
2019-04-12,"31",0,"AI","07:00:00",2,0.5198,0.251,0.262,0.31,0.374,0.043
